address,gft_balance
0x6f5ca6691fb2c8dc286ea6d56244623c6d0cf254,2144352504700000000000
0xf453dcd18fd29523cbc45d60c029143abe0421e1,2138821500000000000000
0x53d3949feab7fe16c9e9e79c15915abf91caa1c5,2136199811018278598543
0x5c9c98df6a0e90815a503778c18a407595d5c9c7,2135472185010144983052
0xe123e31c5f1dfb926c0790eec8e72cefdb924c14,2135429808400000000000
0x774f6df4de43ede2f842ba22676005e073a415b1,2133100000000000000000
0xc6c121a7c5886a4a90d27a51c7d8716082415677,2131550424810000000000
0x9ab6457535d30fa89e4c638f6b7c708b845ddd0a,2130936000000000000000
0xdbc214313840fc57b71cd175e53f949eeb2c5bc8,2129277445804268055409
0xde374b5dfceb4deedc52bc916e7e4bd2210c8275,2125311000000000000000
0xf851b27ea09f5628ebcfbcb2eff96f9343a8a368,2121908956380000000000
0xcbef0dcc7ceca88ad19e398ced54e0cca7fb5d98,2117145100000000000000
0x2815a041d68343e0a0335fdf3ffd12ec7e5b0340,2114922000000000000000
0x406030ac316645d2e614959ebdb0c867db7eaacd,2113714195110000000000
0xb98c0ddb77fe27d369e2c7d2a51c8d13932ff258,2112678000000000000000
0x5857088e6f41af337260d0631da7f262115b8539,2111870000000000000000
0x181349a3643cc856603ea8d35ecc3a231d564e5f,2109434653680000000000
0x4730d5a03c088a8b97dc27cd87b77ffe1c6d5748,2109201840000000000000
0x5d5995b3fbdb123611ed37d61d797fe3e7695ffc,2106364737798008362718
0x05b0a12c60124d02f3d6e49d63511d5a3c15df59,2105712641475139204588
0x5b094bb88150d66772ddf667f23203901180802a,2105337054910000000000
0x679ad9d3992207c87924cd565825fcc1c9e2de38,2104622000000000000000
0x47bb630dd3b863ff7dace65275d649a06161beb7,2102082361200000000000
0x13ec8fc23fc07c981a4f65887e40cd21fd1e048b,2100000000000000000000
0x0834f5706bd44af13578a288f0dd7cff41ad95d4,2100000000000000000000
0x874471305318579e488b2998baadae1acbd4dc50,2098066432400000000000
0xf0baf18c4b6ce2bba4370c9d4c282d92313aae4b,2097680800000000000000
0x7aaa23244a2ce85705454c256b90f921fbe7c55e,2096248866952797472025
0x8e7f0f3e43839bccf151b25adb35399525b757cb,2093886000000000000000
0x94b4cb1fa85f2ee14c1f69b8f8fcd2429f6f34b9,2093622995809701213768
0xcbec7ade70267e6e73a3dec59e43152e42f6964c,2091154773462702369367
0xefd29e754ad7dcfc9e794bdaee0a03785f15168b,2087383972380000000000
0x4ac24983854adf51fb82ab4e4307d06577f4afb4,2086882000000000000000
0x5ae0863d7adaf692665bed3ea602a16d4a51c617,2086440000000000000000
0x5361b25e34434d3ed0e9b8d5862649e30ea236a2,2086405669690000000000
0xcb89e499ba35387776b5d5110de366f3d915b673,2078814447045598216092
0x8567097cbd70db49697a8cbea853f62bd5427c96,2076323560990000000000
0x55cee65cdc2027d466884630036ec5a8b9fe1110,2074910000000000000000
0xcb64e0b913fd9a5df047bcdaeb611a48cb9fd261,2071859000000000000000
0x34fe6bd496e991c1b96d3ca0a0ed60e4243ae9c9,2071169137440000000000
0x4a4ad47fc8ec9c4ed51edd1e5b9598f2522d5fa5,2065899000000000000000
0xa3d010372182ed113cb467e9b7137afa1149b446,2062610000000000000000
0xba92cfa3299869c385ce191dbda6b78b6f153bc9,2056525359830000000000
0x307af08d61f4067f31bd8b2fae7a72e4a4be6a09,2050786000000000000000
0x6295ba1f0bbf2c3fd2be3ca8c5e5b4e15dc0c589,2049490000000000000000
0x0253fde4f15824a420edf309045773044ea87310,2047406000000000000000
0xcf29524a24e70e49048691a6ae1b61d448e3c116,2046000000000000000000
0x5d29dd51fdcdedcbbc7df8725023cb133275faab,2044340000000000000000
0x450932c5e1413b72e5413de038b32dc3a75b6873,2042937000000000000000
0x399081168cedcfb35b0baf6853129630e09c1614,2041000000000000000000
0xb7df4b1254156f614613f9d6bd9af6c468991813,2038923000000000000000
0xa3578a01072a7179f197fb846c9a35254c153711,2032297085220000000000
0x077057a316e28a3c58f67204304ae425db7c3c1f,2032062500000000000000
0x2b76fa59bed227a20fa928b2c8d0c5169fb68d95,2031430748290000000000
0xb3ac813a03d77add9e4bcff81d3016974422c7fc,2030356200000000049152
0x5306e6cdc80c2a8a5dcd6a29478f3d37d4b6396b,2029915579000000000000
0xd2082e76b6df6a0fb96fdaa697c5c110526153b2,2025840000000000000000
0x3eb8e444f4ea77edceb15531557dfcb840094758,2025830000000000000000
0xefabd44ad9a2031a2e7a6148aa2b2ee739610c90,2025494010000000000000
0x77919728eccaaab42057a190bbc7da207ad9a505,2024955000000000000000
0x53de385f2de3176056c7a25c4aee79582e5ad8d8,2015954000000000000000
0x1c7370c14b695ddfd38541ebf50e945dc8eb0551,2015455339800000000000
0x5ceb8778828305e1c57fa3cf306075b8ed20ef0c,2008668954130000000000
0x4fbc6ceda348217aff2fcf1efda9158a90d3aad1,2008123936030000000000
0x7a05b65a79451f5c708d7992f25abf01740b8777,2007767505000000000000
0x46b5262f76619264e7a137b1c222493f61671dc4,2006663100000000000000
0xbf03e6f5c660e4f9b0fbd30f815504c0f54605b2,2006058471048473614903
0x98feab269dccb000362b8cbdc0de26387938492c,2005200000000000000000
0xdab4794e051a98cbef6c2af3e8035f0f9d7d8d1b,2005106008860000000000
0x9c65b58c768686dec833e8d18f8a7fbe4ffd8064,2005039822910000000000
0xa84cfb010955008d887dcfd24a671ac3930da937,2002914761240000000000
0x9ce4b3084a079c4838f1c0599b84c3959942e356,2002223260000000000000
0xad0aabedc57b543c290fe3628c9cbd1f2d38cebc,2001836000000000000000
0x512791a545324c88ddf268d73af9df97dfffe8a6,2000000000000000000000
0xc42c9fa62bc4e97b1ce77360fd3c12ae3374795b,2000000000000000000000
0x4553ff9c20d565290223214d5a7c08c1aa239f48,2000000000000000000000
0x80394e721918948a21354e675f37d6b0d33d2319,2000000000000000000000
0x697fd4d9f97cd9903c4c957fc8b206ded56603c8,2000000000000000000000
0x7f014a5b1d1241a3e8be89b936a1521757ba2073,2000000000000000000000
0x07abb32ca1325772c93a7f4053747e860a97c084,2000000000000000000000
0x5d8e872ed27babbc515f417ac4e999f8e51d628b,2000000000000000000000
0xcd91128e184f69911fce93c9a641fc4703174e9e,1999769921792127314689
0x749ebabb8da2ead99c5fcef115437e6941e07b4c,1998840000000000000000
0x2f166ae1760faff1d754a972134e22fc84b365c4,1998840000000000000000
0xdd62107b880489c9183b01bc231de0631fd050c8,1997166200000000000000
0x05a6d8ca0119923588cf5b97763b5904a5488e6c,1995000000000000000000
0x1f29c3258a4c617cff8cac19343c21f404d08d1d,1990991000000000000000
0x9eb28374aedb2d3deb1ff6b2e72f2e7f3b0dca71,1990000000000000000000
0x3787336679dc7e0908f2a105a66e1ab91c2ccc9f,1988074054360000000000
0xfce777b5c951e10f4bcd14c3dae528a462bf48e8,1988011668420000000000
0xbd79d600728de7d58c4453282343fb640b071463,1982680000000000000000
0x1f9d11ae83ed79d07f4e6daf7a84d45b43a81081,1979911000000000000000
0x3438b7f8a7db7e655603620928d56a9aec806948,1975633599700000000000
0xa5fe46210fdb9e08240b65728a81967bc98354f7,1974447461390000000000
0x67efc07c0cf2c2aec6e30565389599032a9c3800,1973600000000000000000
0x2b4f40efaf1bb6c4af918be60106280408c72961,1970452960000000000000
0x05edb82e27a29b8533c555cfaa57bdf511e9bd11,1970000000000000000000
0x9d7f0f8fc3f6ef600b36c4703642c5077343a9d3,1968733800000000000000
0x8fb98c830433359ab9b41e014c26ec87217158c0,1964000000000000000000
0x65ce9ae6a582bc3bb63da046358b2fe4ef33e2a1,1963371028700000000000
0xee2661a40501f9b422227f5213b2ab2875854202,1960000000000000000000
0xd71ba993e1316bef2513e13f1e5dab65c37dfb61,1958271200000000000000
0xafb5973de8d35b9c340f50dc76206dbe2837ca86,1957330000000000000000
0xb5c413c76777e77f46b5be0b11a59e2758711701,1954428809079428668398
0x805d579c52b87e7d480e3200418adbd347c9079d,1954260000000000000000
0x77bea8d4ece8beaf8efe35e1fe4608d7a79ef076,1953774200000000000000
0x20f08c266319359e11189fe4fca549f6e0a0f489,1953600000000000000000
0x3a842668c2aff5d26770067fbf10232c34afa72a,1952000000000000000000
0xf6f547e3e103c9f32c88f1875228f45e604afe66,1950584183130437696339
0x56a0775538ab5aaf3cdf94d039d894556fb6e0f6,1950470000000000000000
0x40c70d1b184f723187dc1677dcded2f6f3e23037,1949931882520000000000
0xb5ba18456975739daf2be5c5fdb14b7b4cbdf98d,1937872526200000000000
0x893eb3808840079550cb0d6361e0454d31bbe209,1931767913147535020436
0x95bc7fcabbff852ef7acb1aaff593e2e65999654,1928365677400000000000
0xbba9f30576e0b3b5e2b7071509a2b7672afb040d,1923960000000000000000
0xd3aff5b639c8d6ce15f95f97dca5142654714ed0,1922679443040000000000
0xf7cf2631a18b4b6037598d26e35637a251fec825,1919710047700000000000
0x1a4ddcc3cdc8ea847e9d8c8391069af6f43641dc,1918000000000000000000
0x36915fa408ca49ea034e006821a4fab28592896b,1916491430500000000000
0x74b996398c7e84aef993dc102008f9635ab8b827,1911938485615055642089
0xd71a6e3f2bfd54581feeac321d511ef583fa6178,1907610000000000000000
0x16fb4569250857196ccb1fd14fc77e5c854de034,1907141600000000000000
0x638b888b50c58950b1c8f198e8972eb818c386cf,1906765600000000000000
0xd1a376957f655e3927bad34a2cf5b3d50cdee25d,1904132000000000000000
0x693869d84a388f8a650f4ce769e11b23e347f617,1899210000000000000000
0xa2e2725bb8d4ac52b56b418bd4947cd62e704341,1897605245860000000000
0xa957729635fc1e10e88683931da4e1544d1dfba4,1892988380000000000000
0x91d2038b98f98357756567dc227d55e0f9f33185,1892052523840000000000
0xe984d1bd723d922a60797af03f0a40fd8ff8267b,1892023473140000000000
0x88fefa6460bcc3d0583b720066dec7757bc03a51,1888564050360000000000
0x7ffb972598678b23ab34c86c188f46c5b1b1c9ed,1888543534690000000000
0x47a8bbebdf929b8af935a378d1463adb8e4c4e48,1888000000000000000000
0x806e605bbbf0edcd0bc3aa70b0b033ffbda5cfb1,1880840000000000000000
0xe535b0e26d0dbf4aba7a3a7c34c7b3de69195cb2,1875603824610000000000
0x01d31643278cc12f57070b91174caa0d099bf334,1868834381940000000000
0x5163dafee3de5d6d56501238e9a0dc725f3ebc23,1867000000000000000000
0x572e1e2c4666155fc7d838f4e23f6c88852b0b6f,1866900000000000000000
0x791e28f75f16e0a2b203f0753afefd02dacdad23,1865000000000000000000
0x0d319549f3e73156cccf43dcd59641a3e8e110cc,1863687525800000000000
0x9673f4f516bec486098ee45f81a054533ced4e76,1850393137000000000000
0x43745cb511a7bb53176f8938f9f0f4bcd6996951,1849738700000000000000
0x3eb2c321519c9973ee420625f3f8af083b59f3cc,1846775000000000000000
0xead45e3d921338c5f943681b3522c0a999d30dc3,1841547635240000000000
0x208ad9656c1895a23465770a63c49ad3f96be620,1840251141170000000000
0x3d0453fa7cf0f71b18fa0a51946892558be57bec,1839726257116698882476
0x7cc4ae9c9ff3800d17d6f7b0875f3f0f48b0a25b,1833747500000000000000
0x9d29c27bbe8f0c9d6a40c3edd7c97b01ff7b100d,1832470000000000000000
0x6df58c752aa55a5e966a402773696af318644d2d,1831817800000000000000
0x9ad7afb8e6ebe9156628b455abd2730ec8db02c0,1830874500000000000000
0x6eb00f252bb02f3c6573e905dd9edbb9dc74ef6d,1829000000000000000000
0x661d9f6103b91f9828d16ac818a4c5470b26cc74,1827982995580000000000
0xc05bbf702028406c0390cd006c6d7a626746b549,1827185771020000000000
0x66850bd44620b9c4706972648844db76e72d6297,1826560000000000000000
0xab5c85698ce7abd807059d85f8cee31a49398eac,1823158000000000000000
0x4c4c37e8bab466eb053f55b74e64ec562eae1d5e,1821487000000000000000
0xa703c48ddb642cc50320ee8f124555a7a56b68ca,1819162000000000000000
0x339e9c31fb73b00780083dd14b7eff0d4b1527f4,1818583000000000000000
0x0bdd9230e71e8d46d2a6e797fcc3dead971a8e88,1817460700000000000000
0x1a2a26dca2a9a7ccf0257650a6785458b499a8ef,1817332646200000000000
0x2b9cbb0d4f454edd591d2b64abd621e1c695ca66,1815260550000000000000
0x3d8db435cf32f4510dcd15061d395dafb3e1c749,1813800000000000000000
0xfe48f83fa5292196de087066b4e5a6157a491281,1813393459040000000000
0xc2430f50e1bad96d9e20f190b5f40251fc5dd57a,1813378749000000000000
0x65b8a59bd972cdcdfc73b580ebe920a4497e6fb0,1812319945337137687541
0xf9f97c9c3f4835477eadf3cc99d64c00cd52bd0b,1808240000000000000000
0xde878427a0c8464ec4929e33a5f6e8799e128c84,1801451900000000000000
0xc8423cbe14273bbf95c9d3c80d0956099f9a550b,1801074440630000000000
0x6c2a69eebce5c645f4ba0c79d3bd961b96a6724d,1797597932361520079294
0xf8ae0d4fe7280a79d7fb2af15b31474d72b2776a,1795910000000000000000
0xff9f08d8fc07ad910c9aec6829606ec0d6698a16,1791531000000000000000
0x3da8bd9b5a7db9855810e41488730fc72de93dd2,1788300000000000000000
0x4e3d0e0f19649afb6db78c3f6200a3f0e837590b,1785587124500000000000
0xb6edbd86b5f139ccfc1b3032024fe59822ca04c7,1784546741500000000000
0x9480f1633513d1a66d6902ba3a0510bbe91a877b,1782055000000000000000
0x7dda724fc1eca9467eb04d38741fc47967ed38b7,1776540600000000000000
0x192456bc5f6937a94713828d76d4da2355d35e76,1776044324747586198163
0x4731405d8fa10124c7e090e1aaa50877fc3951a4,1775447293790000000000
0xfc61c89d49ff1e4bf2b4d61aeb3bb13125459d1b,1773000000000000000000
0x6b90e191d6282caf261c13c411ad5d61d2c78e41,1772214300580000000000
0xd2bca770ce3e74d9507bc52e8fe3c1b5607af00b,1771546715830000000000
0x453afc51a7ef454b44ba778f7e1f6b4848cc7768,1766126587230000000000
0x406a712e24c743d43c08d762e3d5e79d853f0fc9,1756304226200000000000
0x2abaf926eb436125c02b23f8bd17179d2401fcda,1755000000000000000000
0x30917003544b1731efa08e4c0f4074a70917ffc9,1753647145669802254710
0x172761dbe4754b1737a782cf33164c6a0bc09ce8,1746715500000000000000
0xa97f0b89166b602df8d99d4fd679f9bb15e4adaa,1745997937770000000000
0x35b989722c882e6f08e05df761eb9b8a94b4f01b,1742990144295768396479
0x9aa245aa0cbd9f4396d7ce565c9baad8136651e4,1740097000000000000000
0x3120293c145a8eadac9886c8ca9a75ec21396461,1739840000000000000000
0xa8a283a865f787b15878f26d1d67745fa750f44e,1739337399990000000000
0x4dee0e13e9f9d7213eebebe4092cf7cc67985f4b,1738137500000000000000
0x322b1b4281bf8199457954c0923d6840c90f6416,1736000000000000000000
0xfe7c78a8840a9237af3cdc28701129e7f729c749,1727426107190000000000
0x70b61203bc18e41db97910db45d494e08d8cc2a0,1725153940800000000000
0x7c90585d1e0b118b9c8edf942743cb117d7fbb9b,1724840000000000000000
0xa68b5eb1e2145c15973e48459709e53fea4eb932,1720498800000000000000
0x7113dd3e00d506a7fab8554a3ca478f92e279b74,1719073330920000000000
0x02f79449ab9e48ff354f97dafa5ea05b2312f403,1708162000000000000000
0xf52bd3956f536e8678c2bde807fcef14f9e2c101,1706460920130389052651
0x69a31c02fd7b6cab496c1bd592239a6b9a1451dc,1706257000000000000000
0x59578a1f6a44b24aec5a4598b3e49a9541edc2e4,1705926300000000000000
0x0c42be5250cec04764fae52710e61027ca652b4e,1700183259310000000000
0xf59e0ca5f3af558772014620ef0ca99dfecaac64,1699623000000000000000
0x87a5506ada3633354af1c3b62d551181a3eb485e,1697982054544568787547
0xf654fc8e8618c47e9cd37a4f59362ec02f74f592,1697701891100000000000
0xbd4ddb1d45df209fcc844dcdea831e7ab320d2ff,1697377005550000000000
0xb073dde69d51f13c237a21e0c3d34f37be9b65e3,1697140000000000000000
0x3e891c100eb6d881c84d1a83d3ff43f5c386c950,1693160000000000000000
0x98af2d4756c135be2bcd38a14b6e7d92202cefda,1692737812722904422603
0xd09924f422f3131de986dc443ee1a5abf86cda9d,1692000000000000000000
0x892e4a5a832134d8c4c78e25c6993b030aaf8ffa,1688630493360000000000
0x9ded4d2b30c387f8d515a072f7ce986290f67b04,1684060153100000000000
0x251f041abe9563496362e5854078c3068cad57d6,1683360000000000000000
0x6f73552165ecfc06c48ec0fe598435dc424aa620,1681881639270000000000
0xf57371515e3c0321ffe7dfbd308fd11ba597dc6b,1678435594000000000000
0x4ef14d441c8eee51f6c372e23012c70aa4385b7a,1675000000000000000000
0x85a208cdfc0ac110f5873574ec1c7bd827d39e5a,1673581640000000000000
0x4f5aaaa39ccb89f8e627e0635d095b159d3db135,1673000000000000000000
0x9d2118decff3ebe25b1000de9fdb931e58c12226,1670400000000000000000
0x47ac28bf81b963442d4f6fa78a50dedb2d4d9e5a,1669974299730000000000
0x4c57b13feb261723376c5d5e9def9c0910c38154,1668876000000000000000
0x9e0da05057efa83e9e155abe9863f1bd4eaeb79e,1657948734400000000000
0x6f586805fa69187c4f2572f76f0f1174906f6b98,1655107200000000000000
0x5ea4f15400ff2fc1edbae11e81c70049e3e23d6d,1649962000000000000000
0x9921c15fc061e371b45077cef76b7f6f8f1cb059,1649462000000000000000
0x47546ca7f644731de66ed9b32dad764648784cd5,1647403210100000000000
0x19a892d5330dbdb604f14cc9472d4a768675e0dc,1645975764063838681898
0x2909dbdfa57b7ad2573734feafe9f4a434599116,1629368620000000000000
0x8e6e714453bcb2371c803af2124c57a9c9f03885,1625180000000000000000
0x8f43551310a219a0b3f3416bc9041f9a44a7b809,1623475072930000000000
0xe54ac2fd92510dab0f924d8c03c21b514632a764,1620300000000000000000
0x248a90f3ef5b47814604710fe2f4eb44839207e9,1619351000000000000000
0x3990450d34896bcac7ec3c068c25e6049951fc47,1617280616141087157220
0xfaca17e3d2a4835130403673c5bfac8da009aa1d,1614531478500000000000
0xb318a74a9d3c60c96e38f543b416938d480fe9a3,1614140000000000000000
0x9faaa468dc028d18c3a4e89580338a955d46d0a0,1611300000000000000000
0x45cda4910b113d095464697a72c27f811f80ab53,1609346059605933326175
0x060b858251169ec5257dfbad28f61314420b2402,1609228000000000000000
0x91edd1d674802635a273379849c8854a44c57c50,1601361000000000000000
0xd505efef7455bc72d01b8077f7832d03f57d1526,1600400738120000000000
0x7c27d4411dd550338a211bd1269c4b704db05f06,1600000000000000000000
0x0c0fd44eea5085dd36f3ee30d25808bebca9ba16,1598840000000000000000
0xf39086fe20a1e27614f89e8862420dd2abccc20d,1598186000000000000000
0xacb13a4199e5aedbf69d4f19e85503f0a61efb1e,1597540000000000000000
0x40def4f82fa6a5c3cad8f536f91a35749c9e9555,1593780000000000000000
0xf3e75f4c2a918f8f5c2a57c17b20e298a5f11729,1590170624630000000000
0xc9fccc5f300609bb8905d746d8aeb4a5ce6b5e5c,1588661000000000000000
0xdd78f952b0db1300f09b38588f8fa723b09faaed,1587968701169187116827
0xddcd52263c7be824eac36ac22e294e873a5a3883,1582790000000000000000
0x14d5be26164d193cfe3249ba9c7eead3c3784a2a,1577612025700000000000
0x75849295b77576b344faf3d983d47aee80ebee04,1577058885130000000000
0x20d3a7783855c456bb7eea6ec22176225d60d2f2,1576270644540000000000
0xe5122236e0c0b6f5e55f834cf156e7d765059785,1576115800000000000000
0xe5fa207feea7a07309bc9b230d7efaf36f52a871,1576049925000000000000
0xf8e2619457bd8be0859a8d430d88be63d99b6196,1573240200000000000000
0x3f85061db9528ab3488fb33941f4452f7c388b65,1573000000000000000000
0x1030eb982e219c35e227d23794eadad24dac86ee,1570840000000000000000
0xc97aa8f2cc69a4de03c0a304a02b3cf182e7af31,1568840006780000000000
0x180bf3c002ca6415cc0f05a464bd05832192fa48,1566760000000000000000
0x928998beab6693733e42fc84e336221624481279,1561818700000000000000
0x9c08726ab687d8fbdb4a93484be1c4784d443bd4,1561761000000000000000
0xbe256f7d98bb7973f339f95ac27c48410b7d7e01,1557000000000000000000
0xda5244022925dd674f2e2f8c4d34d0aac20080d3,1556000000000000000000
0x13634c0bf69a479405848a3c8b871a3a8c652254,1555000000000000000000
0x21a59c79eefb76e8ffe335acd5998818ee816df6,1552956900000000000000
0x89546e0290157d1a825fd0da0ac859f4c4d5a453,1551633479830000000000
0xf52a19b22741e8bc0e801f1dbaafc4c9cd85f80b,1545480033130000000000
0xc3987c236900363e641ed73e8051e1a2e82b878d,1545101989020000000000
0x2defcca11f0e3487edbb5b28004089cf7e29f34f,1542390000000000000000
0xe0e6521887f6a219f5646735338435d0dc9eeb66,1541070000000000000000
0xbb1f6b3923bdb62bb90071b3324efa38aa27185a,1533069203540401629678
0x259b35d71d04a1eb5d06740ee6a50d5c311df2d0,1532305000000000000000
0x5ed5af7d7c3ff4115458d19c5016f6a11a510687,1528760106055306946451
0x8212d8297fa527efeb7fa2322f63d3424e4c06df,1527120000000000000000
0x780e0ba0f3008458204b5eecfa66f61a34b50568,1526961020640000000000
0x52aa061cd468ac6885789c5c79ce46352466cef8,1526521900038769273089
0x02bfa316302a5d29d51585c46f00cc6ecff742bb,1524828000000000000000
0xeb9b2ed1881e916b26bf2ec03b39ab1f4c1d9ab7,1524750000000000000000
0x86a51aa19ceaf2a84b4cc115894a71e80900f9e6,1523404787500000000000
0x7dcec8b59182c3fbbbac3429f4984547f6b0172b,1520909704600000000000
0x4da4e5bdaaf64c5c311002a084d0d802ab0c4a3a,1519484400000000000000
0x6e9cfadbea54a917cfc33d4016db5de563c13bfd,1517840000000000000000
0x47d1e4501ad53228c8f63b51bb4c2e3502f0acd3,1517320000000000000000
0xa3d95a38bed70a53a6f1cec721dbf196b0113b58,1514223100000000000000
0x82b0faa0c9ab87d287100bd20c3015bd9a2af1e2,1511754522968074727538
0xc5bfb2480cbf1de5adef3e448d106d68c5a0c88e,1509695104677603214857
0xfeae899952d4dac5c99c108ceba4bcac71e8b37b,1507878205411533751046
0x31bd88f37e73bb12172c5cbeb9ff5627424b32fc,1505840000000000000000
0xd8883473e4b36a607192154b3f6894a02a3f5118,1505531800000000000000
0x399fbb5d3b95bc04df9424fb08cae6f35fe01cbf,1504000000000000000000
0x2b4653184886b3dd50d72a63ab81689f2a7d9004,1503884223800000000000
0x349677261bcee61c6e4f971c2be0a8b3f0926593,1503000000000000000000
0xa01250938506d32b5e03fbdd7fad86d100b9196c,1502400000000000000000
0x264407a0d85e07b1618d80dca47ef078d23f6276,1502287500780000000000
0x48d67406fa729259058a5fc7c12618435bf347d9,1500000000000000012738
0x7c62900a0e8eb2fb53accd62b1d3c5704a259620,1500000000000000000000
0x7a38ff35eca3e1cd5b1c30626e89d809c4e51e88,1498840000000000000000
0xee3c4aec337561d87aa2f8c36a29273b690e8932,1498488000000000000000
0x24300f0b649a683891f6c5028f35ecb1522dceb9,1494461862250000000000
0x01ab16f2550ef75588e50dc1be8e4de3bb1456f7,1492830000000000000000
0x8fd7c8a24aa00531b922df4c27c617bbbafca916,1492511759924577486587
0x89b1a93f5c8d3240139cd06be9e060e6599733c3,1491670000000000000000
0xf7ade7e50eae16c583a643159f998d9abf40348e,1487010000000000000000
0x1804117b83079ff682d89f6ace91c49452bed8ab,1486930000000000000000
0x6eddddffa030da04f20e469e15fad9427652a6cc,1485770000000000000000
0xa6ca69cfe09854a68363b65e93dfd80cf8cf8469,1484560583400000000000
0x2e1ee3bb65f24c2bd949e8d4a628193f7b4540c8,1482880000000000000000
0xb9d367d1a29c7496a42799ea0450b295b80008a3,1480500000000000000000
0xb7af6065b463e0172ff5c60130ccffa73a21d1d6,1477320000000000000000
0x08cfbe8a2128a012db3c1e713efb38191bd0f582,1476506000000000000000
0xf539e8a2f0b348b53ec3e3ae6dfc5facaa96b509,1476000000000000000000
0x098beff8783c74e991a73bf7ba8594b06c9612db,1475840000000000000000
0x81955ac02f2ced9fad7b533ed36bb81b0b590bac,1475418000000000000000
0x93ae27e3e73904c6e122fa4a690e39323f45dcf6,1465546500000000000000
0x21aaaf7fc32ca53fca4ec652973f95c2c899a25b,1464793109567230531794
0x8d70ab85f62254bf98da88f9aa7ffcc968a5708b,1463138280010000000000
0x825f4bc159cacdfa52e630116199acb33ac3e411,1462046444920000000000
0x212c587080c53fbefdade0d67a74b10388782a18,1460704100000000000000
0xcd04e54af20782a708796492ff8a6a3b5e39f154,1457754964580000000000
0x0fce3767c07a2913d9b79b3b9c438660cca45974,1452084760000000000000
0x343a07e7fb739a9c2459c256f15270da1e0d3a5e,1449360000000000000000
0xebc70f1cfc3ce931d26427552b4389c0d4c94b06,1447797200000000000000
0x8c01b3606761b2aa382afbc7fe4f9b1335fe0860,1438185470000000000000
0x46c77c7238768c4cc94082c8add69b383f8f0719,1434440000000000000000
0xc0f3d3aca3ee5cba26ff8093a9b877e7114036fd,1434261720000000000000
0xa77f619f2f76ff99e3a324dabe9c12dd3498d51b,1433318346850000000000
0x402a46f57f9702e36b6b22bd0147dbdb20059fb3,1430840000000000000000
0x6be2ca47320914eaac77ccb2b26963326ea70ab5,1430826976240000000000
0x6a0cb8355fa53d0a979a9bc21ac355c2a5867c1a,1428818293556142738967
0xa850c2e5a7c4c4cec16121d266688abec50ddcdb,1428000000000000000000
0x724a6ba5a515d2c36b014f14fbe5cc5f9a303c2b,1427410000000000000000
0x65426f1d02942b3d77d15de592c144f0a7cec3d4,1424495161672863174097
0xe7927f846b0d16aede88e6191ce67754e277d833,1423395000000000000000
0x61461538e5a6702e132d34fe4fae43e5d3a22e56,1420000000000000000000
0xab97694247a7c107e497cdf8a395aaff9d263274,1419828065880000000000
0x54990022c3c2760f3090dd3721102f0ef8c7a967,1417250317240000000000
0x8cfdcd3d8eb4091e8d8156b9fc6aafc12dce61f5,1417141500000000000000
0x952dbbf71292758a1a1e28aedff5fad381a49482,1412840808466046062035
0x29f54ea9a35dc71c6a73c757770834042c69d6a5,1408429000000000000000
0x20f1b13abb48b4a9f4facd17db9f1ecd59896da0,1406635500000000000000
0x34ec672e0ed989b3d407fe1366a394afaa786514,1401876400000000000000
0xd7a0cdd65e1cbe4ece64fc98f9db493f4b4e0b8d,1401257325800000000000
0x017cb36d60ead8f38f8478925117782068250548,1400668521800000000000
0x904ba3b57a3a896cf4438a18aca227a1362eaf05,1400661450950000000000
0x38e344a9c193a128e73d9ec637049ab00ba7654d,1400000000000000000000
0xbd77ad964d6c4ee012e9ac1b57247aed2978b4b5,1399353200000000000000
0x973f7fc7468502d105323cd6ecabff6caf4edf9e,1398972796471120985019
0x5cc1c40f012021fadb94b36b0b897d3657d411ab,1397720000000000000000
0x9f8d3196f976b21b14d67510ace6600e95b23ffe,1397172000000000000000
0xd0d87cbac52aff459b9695311229922e66559ae1,1393444000000000000000
0x0dbf4b99a628a0947ac097e6f60800321a944cfe,1392525500000000000000
0xbec8722036ffa4bdc1c1cbc198f4443890b441f2,1391550000000000000000
0xbfa789a90a285c15c12ff460e19712ca7652ae48,1389511915140000000000
0xbb97b9e7c9e30dd0f2a4772e8b22d0bea0b28100,1387566281280000000000
0x5076a6300480a52f337c8b6325fdbaeb8fad4c3c,1386577000000000000000
0x13f50efbfa6217c20aaa9a94c458238be801bf7a,1383266867000000000000
0x7d7f175ebf43268dc59ad88920c08057f7a5978c,1381347000000000000000
0x8494b6d15411b12ceeb92c5c862b8060350cd882,1381254340840000000000
0x5891144f07df4692ef52cd6ed3c3b28e00c8f19d,1379000000000000000000
0x3bc4200edbc0054ef0b79a135aa2bcd7ec13bbb8,1377558600000000000000
0x41bbcb60c6f356a8b4e596699edda03ef32782c2,1377026000000000000000
0x2f97ab10a61aedf886567e86051622ed6988a0cf,1376030000000000000000
0x17baabf3409e8448d6bc59f9e9e2abb4eb5b0fcf,1375591000000000000000
0x223478e4edd048c7c57a4e84489b98d97e255c51,1373469600000000000000
0x35bda4d9468536dfb4861953eb96f0297ab6fcdb,1373400000000000000000
0x9f279b40ceefb4eaea2bb0d23b77b87f6be758cc,1372230000000000000000
